customer_unique_id,frequency,monetary,recency
246de,1,305.28,376
f2c6a,1,149.0,117
0490a,1,699.0,204
0630d,1,49.9,211
1f1cd,1,119.8,296
cfc23,1,18.5,178
52acd,1,21.0,367
86a35,1,219.99,109
cd05e,1,28.99,308
2614b,1,94.9,200
446c5,1,39.9,8
e21cc,1,119.99,96
5eb83,1,92.0,20
e3e3e,1,319.9,193
6e87b,1,419.9,471
5cc68,1,279.97,75
8bdac,1,144.41,203
f507d,1,76.99,278
65616,1,299.99,271
e962f,1,99.8,548
b452b,1,44.9,152
eeb83,1,105.99,32
0d9e4,1,54.87,541
90314,1,29.0,126
0dad2,1,325.0,323
18881,1,169.0,177
4ebdc,1,69.9,95
70889,1,82.97,295
ff78d,1,160.0,139
e8d7e,1,94.45,199
198aa,1,93.0,235
41149,1,323.18,275
b4414,1,118.8,29
e2766,1,92.0,6
5b52f,1,345.99,387
de58b,2,164.8,302
08387,1,124.9,573
5be30,1,189.0,50
102c3,1,149.0,171
e5a25,1,57.7,392
e397b,1,57.0,136
3e368,1,29.9,480
fc22c,1,259.0,65
99756,2,163.9,53
fc2f1,1,39.9,295
d8953,1,40.0,332
1add5,1,52.88,33
5e9cf,1,119.99,117
33bcf,1,169.9,155
a71d6,1,109.9,395
62048,1,45.5,85
3c87a,1,104.9,256
574b7,1,32.64,471
db778,1,54.16,282
18ad2,1,115.99,82
f5b68,1,105.0,114
3be11,1,599.65,300
2bec9,1,84.9,76
80634,1,199.99,260
095ac,1,89.0,545
d9316,1,119.8,372
d75e2,1,46.9,8
a418c,1,198.0,528
63369,1,59.9,189
e2b75,1,119.99,486
40097,1,38.9,70
78380,2,251.99,128
5f19c,1,370.0,464
dca62,1,79.98,132
d95fa,1,4059.0,31
1c33b,1,149.9,31
dfb9e,1,59.9,385
b1089,1,29.8,253
9cc1e,1,19.9,338
cdd75,1,99.99,198
37d79,1,74.9,289
82ed5,1,46.99,79
11908,1,180.99,229
b3e0d,1,290.0,485
816ce,1,169.0,419
66915,1,12.9,410
f344f,1,69.99,52
d362d,1,7.5,1
17f29,2,103.80000000000001,204
efb9f,1,76.49,341
38c32,1,69.5,547
f6e67,1,39.0,85
12076,1,13.99,380
95cf3,1,56.99,409
0c6b3,1,54.9,284
54012,1,128.8,587
3f42b,1,138.0,20
24d64,1,49.9,243
5b1d3,1,99.99,501
ab200,1,127.9,10
b7280,1,252.0,282
12c71,1,175.0,175
af7a7,1,49.9,203
6ce02,1,69.2,258
90e3d,1,34.99,31
2b780,1,119.9,147
3bfb4,1,15.9,489
85d96,1,65.9,168
8c909,1,309.99,230
02065,1,31.9,251
43f8d,1,109.9,206
b42e3,1,39.98,562
7c711,1,177.8,102
9c80a,1,149.98,51
9f11e,1,191.0,186
11a11,1,535.9,182
224b3,1,35.9,12
e4ac5,1,37.0,89
82d69,1,29.9,170
671e6,1,147.0,276
2033a,1,144.0,103
7d808,1,78.99,345
0a790,1,89.99,155
3ac5e,1,89.9,415
ebc98,2,127.99,190
75d1e,1,129.9,130
48dd9,1,90.0,517
614a5,1,550.0,136
9a0b5,1,181.01,145
fecb4,1,149.9,190
d6378,1,129.9,198
53204,1,242.7,200
f5aa3,1,145.0,301
6400f,1,115.0,267
874b4,1,29.99,113
3d7eb,1,139.99,313
19765,1,61.8,83
64b45,1,93.99000000000001,161
97634,1,39.99,206
b845f,1,399.0,22
4d0d4,1,199.94,371
035b2,1,31.9,448
fc085,1,59.99,219
cd584,1,28.8,79
e0200,1,20.9,542
b846f,1,73.9,476
b0948,1,35.9,461
d6814,1,134.9,406
c187f,1,39.99,94
adf57,1,169.99,229
41afb,1,31.8,177
8dbe3,1,106.5,146
35715,1,139.99,415
9cbf1,1,21.96,198
0d23e,1,148.9,135
320c8,1,189.0,56
f78c2,1,41.9,169
a5398,2,1198.0,419
a954f,1,49.9,529
0c05a,1,44.0,33
59342,1,179.49,238
31c15,1,21.9,98
17ea9,1,46.3,524
253b3,1,10.9,107
3d938,1,68.99,218
3e4b0,1,119.0,212
b9a66,1,79.9,38
cc6a1,1,99.9,276
46268,7,806.61,89
e75a5,1,19.9,224
f9f64,1,49.0,277
d7c3e,1,169.9,122
b6801,1,25.0,411
38c7f,1,75.9,93
bfa02,1,55.0,138
20ab0,1,59.99,175
85bab,1,59.9,358
80964,1,395.0,16
385ed,1,194.5,546
ebc59,1,19.9,257
6557b,1,72.0,32
3d4c0,1,228.0,21
14909,1,89.9,214
6d0f1,1,113.85,93
64c4d,1,134.0,133
1446b,1,11.9,293
ebbe0,1,290.0,338
42fdb,1,49.99,335
5c492,1,68.9,65
a10b2,1,59.9,105
fda42,1,49.95,278
4ca22,1,150.0,133
f4896,1,135.0,39
1f2f9,1,199.7,196
ab4fa,1,214.99,438
deaca,1,79.9,126
3b9b4,1,39.9,413
ffb9b,1,79.99,38
5a4c3,1,233.8,278
8152d,1,29.5,231
3f5cc,1,59.0,275
69384,1,117.99,279
b9df8,1,59.0,72
85f54,1,49.9,288
81ce4,1,239.98,399
a239e,1,25.0,206
0a9a4,1,59.9,303
fe118,1,209.9,31
7c736,1,219.0,145
01b5e,1,125.0,176
d3879,1,29.9,176
3d8d6,3,489.88,373
7858f,1,149.9,443
b7d4b,1,149.9,44
9dc8d,1,169.9,50
1c044,1,29.9,358
7a35e,1,73.56,420
eaac3,1,119.9,513
d1e01,1,49.9,142
d93f0,1,69.0,257
1451c,1,1895.0,151
1064d,1,39.0,78
c38af,1,14.49,114
8ecc7,1,22.15,137
bc84b,1,50.0,198
c604e,1,299.98,22
f2309,2,64.99,269
e3c45,1,129.99,120
d69f8,1,44.99,185
c3b3d,1,23.0,139
1bdb4,1,84.9,44
c444d,1,99.0,331
77220,1,77.8,364
11c32,1,47.9,126
b7076,1,49.9,142
70bb5,1,119.99,15
0faa7,1,57.9,14
3d378,1,89.9,266
7a432,1,174.0,364
b029e,1,689.0,496
8bfc0,1,13.65,260
1c6c3,1,1500.0,300
f0be2,1,44.9,506
ccd9e,1,39.9,163
464d2,1,59.7,224
11aef,1,92.86,84
06d03,1,97.65,74
9ba4d,1,69.9,76
46769,1,79.0,219
fff01,1,99.0,52
b64be,1,59.9,508
5b31b,1,12.88,389
b2ca0,1,49.0,239
2e9d6,1,23.99,107
e7c85,1,59.8,278
0a882,1,87.37,533
ef190,1,24.9,58
b53de,1,100.0,422
b5560,1,35.0,160
5e946,1,34.9,167
0d85b,1,99.9,118
33706,1,129.9,279
c1d24,1,299.9,71
75f3e,1,548.0,265
8e975,1,39.9,279
e3181,1,268.99,8
1d5e3,1,112.0,457
f0dca,1,34.9,475
c029c,1,30.99,32
abfb4,1,19.99,396
0c957,1,8.49,130
bfef9,1,44.9,207
d0cf5,1,70.14,73
5c307,1,12.88,59
15e2a,1,49.0,278
5247c,1,65.0,278
e8415,2,64.89,143
73d25,1,24.9,111
b7887,1,59.0,111
01913,1,99.9,78
49161,1,45.0,506
1cb56,1,599.65,230
ad189,1,49.9,400
cf6c9,1,89.99,29
10dc6,1,379.0,218
5c710,1,42.9,502
c4d29,1,84.9,358
89d24,1,169.99,135
c3808,1,196.9,176
750fc,1,210.0,32
9a03d,1,49.0,22
6db04,1,129.0,163
467ee,1,158.0,205
22a76,1,144.0,152
f6463,1,79.99,201
1a77c,1,690.0,361
d12f0,1,12.99,15
8f970,1,29.98,216
b5b7b,1,148.9,78
d7dc1,1,254.9,142
53068,1,215.0,149
98a1b,1,262.5,196
bb708,1,193.0,51
01c03,1,84.99,531
1db45,1,49.99,229
4faec,1,53.99,269
079fd,1,24.99,43
07dae,1,13.65,106
51673,1,24.33,9
1ccc7,1,41.3,232
07a08,1,69.9,350
a1823,1,28.9,26
815bf,1,18.9,107
8fe03,1,198.9,273
31d1c,1,2109.9,469
ba9d1,1,59.9,197
3149e,1,83.0,34
8b43f,1,49.99,155
02534,1,89.0,252
fa207,1,99.9,212
aabc9,1,34.9,13
6b855,1,70.0,132
bc084,1,83.0,366
b92a3,1,53.9,509
1c415,1,158.9,188
08bc6,1,117.99,364
40012,1,249.9,316
9c931,1,39.99,261
3c934,1,104.0,156
21b53,1,135.0,83
bca0e,1,199.9,476
7770b,1,59.9,273
50c02,1,52.9,142
7cb04,1,69.9,31
4c9b1,1,119.8,229
cbac3,1,79.9,53
197ce,1,12.9,85
fad23,1,45.0,111
c1910,1,99.99,42
285b6,1,89.7,193
c1ffa,1,189.9,109
7943f,1,129.99,577
223b6,1,23.99,182
a224a,1,13.65,161
25cf2,1,275.0,145
89602,1,29.99,25
78a3f,1,127.9,302
208f3,1,139.0,278
f3608,1,119.0,113
61b5f,1,18.99,527
5f626,1,49.0,60
87328,1,238.9,483
85870,1,32.99,292
b25c8,1,29.99,105
e4fc0,1,149.9,33
b1d2e,1,33.6,50
24790,1,29.9,184
00016,1,642.0,450
4c82a,1,29.9,261
94017,1,17.9,166
37647,1,43.98,59
b769b,1,38.97,77
9fa43,1,105.43,323
5728d,1,34.9,293
dc8b4,1,49.0,87
aca05,1,180.0,232
2998f,1,14.9,460
6217b,1,18.9,200
19364,1,196.8,59
f1dac,1,199.9,225
4905c,1,680.0,312
b4293,1,305.0,125
ffaa7,1,63.49,272
56b8d,1,39.0,139
5bea3,1,110.32,55
58407,1,19.9,356
559ee,1,95.0,164
db954,1,110.0,248
6344e,2,112.7,164
2d649,1,205.0,409
d52ef,1,50.0,72
c5979,1,66.99,13
76f3c,1,63.72,65
6dab4,1,139.99,456
eb300,1,120.0,34
06634,1,39.0,77
71166,1,145.0,71
2fd97,1,139.97,520
ed943,1,369.99,139
ecfbd,1,59.89,78
d4281,1,68.9,251
1e012,1,59.0,105
4b5a1,1,250.0,154
5676d,1,599.96,325
17428,1,39.9,271
e2eff,1,99.9,103
2e9dc,1,100.0,397
36c63,1,19.2,29
a1188,1,229.0,193
033cd,1,139.0,373
df403,1,24.49,254
f8824,1,269.0,172
3dcfa,1,289.9,237
6b82d,1,69.99,317
41670,1,19.0,107
46713,1,249.9,694
a5b3b,1,1295.0,29
3f668,1,69.9,337
69119,1,29.99,57
1b244,1,159.0,149
e28df,1,119.8,379
ee042,1,29.0,7
bd575,1,130.0,38
752ba,1,87.0,205
466ac,1,70.9,327
6c311,1,79.9,556
688f4,1,21.99,421
790d5,1,1038.0,285
7334d,1,13.62,83
85700,1,110.0,162
3b7d9,1,44.9,126
bc872,1,29.0,402
8a71f,1,509.0,213
f46b6,1,589.9,489
750a0,1,25.8,496
1a332,1,49.9,34
2312c,1,503.34,209
e1d52,1,20.9,160
173b7,1,179.7,394
dbc5e,1,139.9,260
bb39d,1,39.0,24
710a1,1,299.0,228
53275,1,762.0,233
47b9c,1,24.9,176
16a21,1,21.99,188
88298,1,49.0,277
29e4e,1,49.9,7
f8240,1,46.0,61
7afe3,1,80.0,329
a886c,1,75.0,558
f25cb,1,49.9,148
f43c5,1,20.99,296
d4c72,1,446.97,103
5f613,2,164.89,89
22045,1,498.99,593
b9fb0,1,28.9,274
25d0b,1,180.0,89
f4296,1,199.9,136
14dc8,1,25.0,12
cf270,1,55.0,351
6debe,1,121.35,226
97bb4,1,21.99,96
c6d9d,1,384.99,16
99892,1,80.0,406
e5e79,1,57.99,103
18bb1,1,29.5,479
3779d,1,35.99,217
e23dc,1,119.94,407
9a4c2,1,37.99,583
fac62,2,116.9,118
c93f6,1,149.96,112
d3987,1,89.9,432
29c47,1,78.9,405
fb7bc,1,11.99,444
65712,1,149.0,38
9d898,1,175.99,239
05096,1,145.0,156
a7c48,1,27.9,43
2f3e8,1,18.9,414
638fc,1,99.9,124
1a559,1,97.0,308
fda40,1,108.0,221
65e39,1,64.9,490
122eb,2,919.9,193
09b9b,1,55.0,127
ff614,1,59.9,567
5f3bc,1,202.89,169
b1355,1,79.9,141
4c4d7,1,120.0,139
017f9,1,199.9,256
9d21c,1,88.34,192
41221,1,79.99,112
f1e00,2,399.8,268
0c7ef,1,169.99,366
99365,1,120.0,58
1de9e,1,129.9,130
14ad1,1,19.13,134
c4a7e,2,78.0,301
fc3cf,1,239.98,260
3ba1e,1,309.0,41
c3f07,1,69.9,223
4d881,1,205.0,406
4cea0,1,107.9,311
e01f3,1,259.8,55
32fea,1,1599.99,338
ab29b,1,60.0,63
6e304,1,21.9,202
d596d,1,52.88,450
2b1c2,1,49.0,19
0e8ab,1,40.0,43
d731f,1,64.99,111
6340b,1,169.9,269
0e6c1,1,64.9,82
0d643,1,29.9,219
22a6c,1,119.99,40
50882,1,149.9,170
68e1b,1,49.9,36
960c0,1,54.4,219
0bc26,1,99.49,111
89077,1,460.0,190
607ba,1,94.49,216
b896a,1,51.8,256
8bf56,1,59.0,204
bd7b5,1,65.0,311
dc04d,1,18.5,363
24c28,2,136.0,288
30ff2,1,194.9,51
c2c55,1,19.99,380
78dd8,1,50.0,378
ad69a,1,34.0,59
e8324,1,48.9,286
b86ed,1,53.9,114
5a9bd,1,69.99,301
a6b40,1,29.5,225
0dbb2,1,449.99,379
02c27,1,149.0,215
87370,1,119.9,690
3b904,1,28.5,35
eb7ad,1,110.0,121
602e5,1,13.99,246
0bf25,1,14.9,278
afc47,1,398.0,524
373ec,1,207.25,75
a24e7,1,24.9,468
079f4,1,117.1,281
f5156,1,99.9,298
dd668,1,29.99,279
a4e21,1,19.99,572
7be1c,1,45.0,419
a1a70,1,366.0,72
c3503,1,151.9,9
43415,1,99.9,296
834f4,1,49.99,303
14030,1,649.0,22
3110a,1,31.0,545
99f12,1,637.0,517
ecb86,1,48.9,297
9b79c,1,569.0,210
c1fb7,1,69.9,76
9399e,1,60.99,171
6e9a5,1,199.99,105
c7e79,1,89.99,63
e0111,1,205.0,408
75811,1,18.9,178
c2fa3,1,39.9,90
63777,1,45.49,221
62d1f,1,218.0,292
62a1f,1,125.0,33
8815c,1,99.0,447
d9b07,1,37.9,131
57a3d,1,130.0,226
ef818,1,69.9,89
9785e,1,159.99,215
d0510,1,34.0,11
97f2f,1,99.0,54
fc5f3,1,118.89,67
e5d93,1,49.9,209
09f08,1,719.99,335
48c08,1,619.0,260
19d81,1,38.99,47
8233b,1,60.0,539
9a50b,1,45.0,20
801ca,1,138.0,135
7d961,1,49.99,28
97bd1,1,205.0,420
26b6a,1,12.9,523
d7d48,1,29.99,194
90aea,1,241.1,404
dc917,1,80.0,314
4c9fd,1,7.5,271
71246,1,54.9,688
64c31,1,121.99,149
0b4e1,1,19.49,128
33d3b,1,55.9,56
ce1b6,1,49.0,119
ec051,1,153.0,153
eacf8,1,55.0,282
68598,1,21.99,351
e9c86,1,94.9,97
af0d4,1,59.9,294
8e322,1,39.97,65
57300,1,39.9,407
95e36,1,69.9,428
b25e7,1,99.9,210
5c8ce,1,89.9,275
37992,1,89.8,339
726aa,1,91.0,132
80113,1,110.9,37
b4918,1,59.99,29
10ef4,1,389.0,360
0c7c7,1,59.9,534
e797a,1,178.2,47
ef8c3,1,279.9,274
05c9e,1,26.99,221
8cd73,1,139.99,543
02d0e,1,49.9,69
ddfa6,1,39.99,500
6bb50,1,111.9,143
6e370,1,56.99,219
6f232,1,119.9,10
a1641,1,379.9,385
70c4e,1,17.99,65
7cfff,1,65.99,68
d79e3,1,299.99,100
52c9f,1,389.0,160
e5269,1,79.9,312
82367,1,39.0,207
70971,1,841.5,279
1536c,1,15.8,132
7dbf8,1,71.0,34
6c23c,1,148.0,175
35cc7,1,31.5,27
fbfae,1,49.99,406
1e891,1,190.0,141
d0182,1,97.9,233
3e6d9,1,1200.0,364
71036,1,129.9,260
837fa,1,72.9,338
50bd3,1,219.0,175
20efd,1,38.0,379
74f91,1,75.99,505
4d8ce,1,314.8,137
2a27a,1,149.94,133
c5cc3,1,55.0,306
64e7e,1,156.0,40
a95d7,1,14.0,363
6013c,2,199.89,128
10b2a,1,439.0,346
d5e1e,1,49.9,159
af851,1,149.9,389
07104,1,191.94,133
2e7d3,1,39.89,91
48370,1,75.0,9
110b0,1,124.0,161
61b1c,1,89.9,268
90cea,1,95.0,132
f77c8,1,79.0,294
da3da,1,39.99,200
a00eb,1,75.6,161
eddfd,1,106.0,160
346d7,1,230.0,464
7af99,1,189.0,459
a5cbf,1,48.99,507
43630,1,35.9,158
c8cc4,3,1189.6999999999998,347
ecfed,1,43.99,278
ce0b8,1,159.0,265
eeca3,1,13.2,183
1fe9f,1,86.99,50
46c1c,1,29.99,103
6ad28,1,139.8,462
73f2e,1,160.0,15
bd266,1,55.0,288
cd0c1,1,100.9,149
73f53,1,140.0,81
2a700,1,49.99,123
72f4a,1,99.0,135
9757a,1,199.99,149
5b9a3,1,69.0,24
28619,1,599.0,278
3f91a,1,179.99,41
a53b7,1,65.4,6
5cb53,1,39.9,488
42165,1,292.9,515
6c34f,1,59.9,342
91992,1,98.0,81
4e600,1,169.9,255
4ecb6,1,26.9,107
ffb93,1,186.9,566
a7885,1,99.99,453
ddb08,1,149.0,196
f654d,1,78.0,72
53ec8,1,45.9,284
9cde6,1,179.97,111
54a18,1,48.5,56
996f9,1,54.99,567
6a4ff,1,144.9,257
fa3ea,2,205.70000000000002,178
d385f,1,28.9,174
272e8,1,99.9,290
bbb78,1,54.99,159
1ad31,1,159.0,101
85873,1,97.9,327
71c0a,1,499.99,183
ed65f,1,68.9,341
82bcf,1,39.9,47
5ddfc,1,19.74,391
99dca,1,166.99,241
1bdf7,2,316.4,477
e0e1c,1,21.9,224
4df13,1,75.0,336
9cf19,1,13.7,216
0b9a6,1,15.0,272
77631,1,79.9,521
477e9,1,137.0,44
40868,1,248.99,230
1bc4d,1,135.0,177
de13d,1,119.99,120
af207,1,144.94,329
88d6b,1,86.9,102
d9fc2,1,9.0,377
86a6a,1,39.99,273
52deb,1,56.0,27
f451e,1,49.98,98
3bd49,1,45.0,155
5c01b,1,379.94,256
8ac44,1,159.7,572
3c7a9,1,99.99,347
67781,1,75.5,224
13416,1,199.9,201
fb88c,1,29.9,324
96193,1,150.0,56
f714d,1,209.99,549
ffbc0,1,98.0,376
1af67,1,27.9,436
c501f,1,399.9,191
1252c,1,731.86,121
1b669,1,239.6,327
907db,2,413.9,190
2e666,2,168.8,185
dc771,1,19.9,336
bdd61,1,229.9,315
37db3,1,1360.0,303
9ad62,1,13.65,257
08448,1,119.98,204
f584e,1,44.9,85
6db8b,1,19.9,176
fd444,1,119.9,199
ddf4e,1,250.0,280
be8fb,1,149.0,207
4b350,1,49.9,533
89ab4,1,84.9,325
2166e,1,120.0,412
78df5,1,68.0,140
9cd1d,1,69.9,289
5d771,1,15.0,283
0c0e6,1,99.9,66
3d299,1,29.98,170
12f87,1,13.9,316
6721d,2,195.3,467
53080,1,79.9,268
568cf,1,28.9,397
b827f,1,52.9,410
bb6f7,1,129.0,10
c3ece,1,63.8,63
8c266,1,24.99,226
31d0c,1,65.0,317
75771,1,33.9,31
aec5c,1,349.99,50
c6942,1,59.99,322
6081e,1,64.9,109
42e26,1,84.9,347
29888,1,29.99,386
b7979,1,159.9,444
fa87d,2,126.99000000000001,65
bc3c3,1,49.99,397
39bfa,1,54.6,216
14d94,1,71.96,149
6e257,1,69.99,435
b6084,1,18.9,106
de1b4,1,199.0,268
dc83a,1,159.9,213
d7609,1,96.99,354
7006c,1,168.0,490
c8ac7,1,55.9,409
cb2dc,1,32.5,181
dd496,1,29.99,78
52958,1,29.0,511
fa92a,1,39.9,79
575a5,1,56.99,526
616ce,1,395.0,201
4a999,1,48.9,148
8c152,1,46.9,353
f75a5,2,390.0,55
9509d,1,107.5,30
f8017,1,304.9,41
a3a6f,1,50.0,130
1e285,1,59.0,240
13142,1,53.9,159
1beb4,1,139.98,188
a7062,1,58.9,25
6694f,1,51.45,225
1e26d,1,94.5,87
76689,1,79.9,406
7559d,1,60.0,7
1af5c,1,109.9,130
6b9cb,1,330.0,8
60833,1,79.0,315
b316f,1,149.9,402
afe79,1,19.99,406
c6ed7,1,129.99,264
4082a,1,50.0,560
f3694,1,17.0,455
866a1,1,38.0,256
729eb,1,35.0,126
f0916,1,109.9,287
7bd37,1,16.1,281
bccff,1,88.9,48
d41e7,1,49.7,142
70316,1,229.8,210
c592e,1,99.8,167
43738,1,399.99,286
8a2a8,1,299.0,109
1d98c,1,35.9,489
727f8,1,99.0,136
a42f8,1,10.8,416
182e2,1,105.0,44
764d0,1,28.9,64
b8cd2,2,139.8,51
6749b,1,179.0,148
d1f0a,1,45.0,277
8d292,1,48.45,4
4369d,1,119.9,260
b48d4,1,29.5,228
d466c,1,46.9,311
5d395,1,99.0,32
c42e1,1,89.9,28
4f0f8,2,299.6,146
d9b40,1,39.99,120
086d9,2,67.8,77
f00ba,1,105.0,25
a5ba5,1,193.0,75
64d1f,1,149.9,322
7719d,1,78.0,72
1a36a,1,129.0,162
5630e,1,63.0,113
a1411,1,30.9,126
e1edd,1,89.6,147
3585c,1,32.9,15
42185,1,19.95,180
bc1ff,1,199.99,400
b1ebc,1,757.5999999999999,546
d2005,1,373.9,281
440ec,1,21.9,216
26bcf,1,99.9,120
a0e5e,1,79.9,41
f2b49,1,269.0,63
d03ab,1,64.99,492
0f6d4,1,59.0,217
1b6f9,1,44.9,234
30191,1,153.9,123
ab570,1,69.0,50
610ce,1,125.93,462
cb8f5,1,99.99,64
15c98,1,99.99,455
0b88c,1,177.0,128
b432e,1,730.0,99
2f9fa,1,49.9,690
9ae72,1,138.0,224
c3803,1,6.5,59
38bcb,1,887.0,360
c1575,1,31.96,197
931e4,1,71.8,111
626f9,1,49.9,240
d2cfd,1,29.5,488
525de,1,58.9,269
562f5,1,41.0,63
28fc9,1,48.9,173
8b1e3,1,740.0,126
ed347,1,199.9,502
4e0c3,1,191.36,370
b1655,1,401.34,387
56a7b,1,194.5,546
7654f,1,149.0,225
ba36d,1,86.0,141
23ddb,1,129.9,479
a4431,1,19.9,230
811df,1,49.0,468
cb013,1,29.5,205
0c5fd,1,170.0,32
c3769,1,38.0,27
5531e,1,104.97,269
a9ed3,1,56.99,349
80910,1,23.9,430
4b0e3,1,29.5,224
58e28,1,139.0,61
11669,1,177.99,154
ea2e9,1,28.12,28
4f2ff,1,27.9,164
fd8a6,1,35.0,576
742d7,1,119.98,119
a5f61,1,25.9,477
ea070,1,62.0,29
2a321,1,89.0,393
73dea,1,54.99,543
8e180,1,47.9,140
0bb2f,1,13.65,187
2dfda,1,45.49,448
d19bf,1,89.9,542
67cc0,1,205.0,391
0dfe8,1,49.9,103
e1a6a,1,375.9,158
54092,1,197.0,189
04c6c,1,174.9,579
6e645,1,19.99,116
110a5,1,55.9,101
0d867,1,59.9,406
32edb,1,59.9,506
f5d07,1,45.9,295
7799e,1,27.5,147
72c26,1,19.9,205
bd4bd,1,139.0,204
82e1e,1,17.9,40
7ddfd,1,34.99,292
90685,1,19.9,9
63858,1,112.0,447
3146e,1,79.8,187
74dd1,1,119.9,520
6ae25,1,219.9,254
42e09,1,69.9,95
17ce9,1,144.99,167
80240,1,13.5,516
f87c2,1,24.99,88
32606,1,89.9,173
b6d89,1,57.9,57
70620,1,128.9,55
737f7,1,39.9,302
e4fd2,1,169.79,48
166e2,1,19.9,280
a289c,1,139.0,155
cbefb,1,55.8,437
62dfb,1,79.0,409
17b6b,1,143.8,16
5e7a6,1,67.99,93
6fc42,1,38.9,589
7c7d4,1,159.99,188
0d010,1,119.5,494
06054,1,219.54,401
577e5,1,349.0,455
106eb,1,159.0,155
eeb19,1,60.9,541
bca0c,1,72.0,194
ec203,1,34.9,547
8b467,1,215.9,34
c1e61,1,120.0,131
dfb4b,1,158.8,265
42907,1,115.19999999999999,225
8d49d,1,27.81,2
43e6b,1,299.99,140
1f714,1,82.9,408
27918,1,189.0,48
c1ee6,1,129.97,16
9b396,1,39.0,105
cf80f,1,134.0,445
790e0,1,34.99,274
ab5e3,1,180.0,462
c5f52,1,249.9,79
0ad64,1,32.9,45
5ced8,1,74.31,8
6b251,1,49.9,85
87aed,1,59.0,15
27620,1,16.0,375
fad09,1,105.4,74
717b6,1,59.9,281
875f4,1,399.8,164
4179f,1,210.0,79
10ee3,1,59.0,257
24d41,1,159.0,149
d4293,1,31.9,465
5f166,1,98.99,534
bf04b,1,169.99,207
3e5d2,1,39.0,482
540fd,1,59.99,41
3fec1,1,98.9,45
38fd9,1,27.9,178
c991e,1,34.0,7
b448b,2,124.80000000000001,468
a68c6,1,39.49,196
4775d,1,139.99,23
8415c,1,129.9,336
ae20b,1,349.97,81
f7ae1,1,49.9,378
7fd78,1,110.65,4
057e7,1,129.99,233
9870f,2,174.39000000000001,83
5bc47,1,75.99,544
7413d,1,59.49,211
eb910,1,169.9,182
8afe4,1,38.99,251
aceea,1,14.9,156
8630a,1,155.97,46
0c8f4,1,309.0,519
2bb89,1,79.9,450
11dab,1,69.9,117
cf89c,1,269.9,68
41bbf,1,13.9,217
dd463,1,110.0,134
79c2e,1,45.9,315
f5475,1,47.65,161
f4064,1,143.8,336
e0835,1,59.99,238
c4f00,1,168.8,218
b0d87,1,19.9,79
569f6,1,208.0,493
1e2e5,1,443.0,156
a6f37,1,75.0,326
baa89,1,228.8,28
29d36,1,69.0,329
c04fd,1,104.0,27
e50a9,1,330.0,128
b4383,1,89.9,256
257ff,1,369.49,234
a0f1e,1,27.9,167
1fdb6,1,59.5,20
c70f5,1,599.0,450
c9794,1,119.9,80
955d1,1,55.9,406
28ab5,1,21.9,233
641a6,1,325.0,181
70326,1,187.0,206
8f494,1,139.96,344
b7517,1,45.99,360
041b0,1,19.9,393
3c8af,1,77.0,5
01c63,1,47.8,502
04f91,1,32.99,277
cfc81,2,48.97,286
f6666,1,699.0,324
21ccd,1,109.9,215
085df,1,56.99,258
2ce2d,1,29.9,416
9c343,1,159.0,308
86060,1,290.0,491
7d3ad,1,42.9,333
c36b0,1,119.85,48
956c7,1,19.9,112
1bf1d,1,67.99,79
c7402,1,159.0,114
d7d4a,1,69.99,247
79316,1,68.99,278
44066,1,25.11,40
a7a1d,1,99.99,326
846b3,1,78.0,167
f17ef,1,11.6,139
23310,1,98.0,87
34593,1,59.99,286
fc14f,1,219.99,287
b2385,1,95.49,183
1d7e1,1,219.0,163
ba1e5,1,119.0,123
1148a,1,119.5,25
0b005,1,27.5,469
60b17,1,179.0,117
cfbfc,1,55.0,35
f8b8c,1,178.9,82
d23c9,1,59.99,448
bb4ec,1,109.9,419
6ee8f,1,129.0,234
3e2fe,1,199.0,317
ae095,1,77.9,41
d925d,1,59.9,327
98318,1,54.9,441
7a365,1,35.06,428
7f8b7,1,148.0,128
b63a6,1,49.9,426
25d2f,1,99.9,18
54103,1,54.16,278
54e25,1,139.5,193
e1e72,1,115.0,394
110a5,1,59.98,471
e6e8e,1,86.9,153
59967,1,149.9,182
b1acc,1,72.99,230
7301f,1,185.3,370
d84d3,1,199.89,126
a92d0,1,69.9,148
f45b6,1,68.99,181
b4b52,1,79.99,166
cfeea,1,329.9,455
2f30d,1,58.99,279
e7850,1,78.0,76
9e5c5,1,59.8,541
caa74,1,59.9,189
00768,1,504.0,195
00de1,1,19.99,414
eb0cd,1,99.99,162
78f34,1,99.0,130
aa99b,1,1890.0,110
c7cfa,1,29.9,207
270e1,1,349.99,304
8292f,1,89.0,518
05f11,1,21.1,28
a93f3,2,218.9,316
8f460,1,110.32,9
d168d,1,128.56,144
480b2,1,27.99,275
03886,1,47.2,193
e6de1,1,42.11,280
f07eb,1,139.98,22
10275,1,189.0,200
8699f,1,29.98,524
1cb5e,1,119.9,276
0bd93,1,61.9,405
69110,1,69.89,174
840ba,1,74.0,462
a5b20,1,39.6,37
14377,1,52.64,325
c6ea2,1,160.0,52
843cf,1,740.0,420
294f6,1,19.99,103
b5ad5,1,50.9,386
d47fe,1,24.9,573
8e4a4,1,29.99,124
f9d83,1,199.9,278
cfe4d,1,99.9,206
3874f,1,165.9,124
7e704,2,499.0,66
f51c9,1,49.99,199
